,count,mean,std,min,25%,50%,75%,max
Sensor_281,1567.0,0.018032099553286534,0.006478996194919891,0.0073,0.0142,0.0169,0.0207,0.0755
Sensor_282,1567.0,0.01509253350350989,0.0055421030215663265,0.0069,0.0119,0.0139,0.0166,0.0597
Sensor_283,1567.0,0.005769240587109125,0.00854492139266549,0.0016,0.0033,0.0053,0.0071,0.3083
Sensor_284,1567.0,2.803797957881302,5.8605801513222575,0.505,2.2115,2.658,3.1456999999999997,232.8049
Sensor_285,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_286,1567.0,2.1193269623484365,0.9620594351733648,0.4611,1.44015,1.87515,2.6059,6.8698
Sensor_287,1567.0,4.25829486279515,9.754551874150962,0.728,2.4676,3.36005,4.3065999999999995,207.0161
Sensor_288,1567.0,0.36709167198468406,7.379271089398291,0.0513,0.11495,0.13895,0.1984,292.2274
Sensor_289,1567.0,0.003923037651563497,0.0029333157371444715,0.0012,0.0024,0.0036,0.0049,0.0749
Sensor_290,1567.0,2.5785393107849393,1.6154442059707235,0.396,2.09295,2.5490000000000004,3.0238,59.5187
Sensor_291,1567.0,0.12317089980855138,0.27013933254268974,0.0416,0.0652,0.0833,0.11755,4.4203
Sensor_292,1567.0,0.019926228462029356,0.0255488212684216,0.0038,0.0125,0.0169,0.0236,0.6915
Sensor_295,1567.0,401.6575800255265,476.7656342371024,0.0,185.11145,278.6719,428.5158,3933.755
Sensor_296,1567.0,252.92614620293554,283.35694711621414,0.0,130.26319999999998,195.8256,273.86514999999997,2005.8744
Sensor_297,1567.0,1878.364532035737,1973.9977172542172,0.0,603.2908,1202.4121,2337.9506499999998,15559.9525
Sensor_298,1567.0,2340.8834834716017,3225.3215416584385,0.0,211.25455,820.0988,3188.1907499999998,18520.4683
Sensor_299,1567.0,0.06379042756860243,0.0641850457652008,0.0,0.0407,0.0528,0.0692,0.5264
Sensor_300,1567.0,0.06024097000638162,0.1307438182430234,0.0,0.0302,0.04,0.052,1.0312
Sensor_301,1567.0,0.11834077855775367,0.2190108682494975,0.0,0.05895,0.0828,0.11535000000000001,1.8123
Sensor_302,1567.0,0.9100824505424379,0.33177438271577064,0.31,0.7174,0.8604,1.0464,5.711
Sensor_303,1567.0,0.40331352903637524,0.19738946971474566,0.1118,0.2958,0.3808,0.4767,5.1549
Sensor_304,1567.0,0.04034186343331206,0.014501448242265319,0.0108,0.03,0.0388,0.0486,0.2258
Sensor_305,1567.0,0.13208302488832163,0.06482622900562254,0.0138,0.0728,0.1372,0.1785,0.3337
Sensor_306,1567.0,0.2649164007657945,0.05736916498430467,0.1171,0.225,0.2643,0.3073,0.475
Sensor_307,1567.0,0.048620676451818765,0.02539203033227648,0.0034,0.0331,0.0448,0.055099999999999996,0.2246
Sensor_308,1567.0,0.12892131461391193,0.02745887890482829,0.0549,0.1137,0.1295,0.1476,0.2112
Sensor_309,1567.0,0.21841490108487555,0.033582498297897216,0.0913,0.1976,0.21945,0.2379,0.3239
Sensor_310,1567.0,0.12892163369495852,0.027461336998927614,0.0549,0.1137,0.1295,0.1476,0.2112
Sensor_311,1567.0,0.30475060625398853,0.04344599278671788,0.1809,0.2786,0.3029,0.3319,0.4438
Sensor_312,1567.0,0.0973445437141034,0.028786979225958853,0.0328,0.0776,0.0977,0.1159,0.1784
Sensor_313,1567.0,0.16002622846202935,0.11728232866950533,0.0224,0.0915,0.1215,0.16015000000000001,0.7549
Sensor_314,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_315,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_316,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_317,1567.0,5.976884173580089,1.0183105288714296,2.7882,5.30215,5.8315,6.5469,13.0958
Sensor_318,1567.0,0.17262322910019143,0.07236961788545536,0.0283,0.11745,0.1634,0.2181,1.0034
Sensor_319,1567.0,3.1885855137204855,1.215563732582578,0.9848,2.32005,2.8989000000000003,4.0212,15.8934
Sensor_320,1567.0,7.916337779195916,2.178395682548692,1.6574,6.2478,8.3888,9.4808,20.0455
Sensor_321,1567.0,0.04310283982131462,0.031874716434897206,0.0084,0.0312,0.03985,0.0502,0.9474
Sensor_322,1567.0,2.2636086470963623,2.1163236793481492,0.6114,1.67035,2.07765,2.6329000000000002,79.1515
Sensor_323,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_324,1567.0,5.393461518825781,2.518055515613662,1.7101,4.2734000000000005,5.4588,6.34435,89.1917
Sensor_325,1567.0,13.331643522654756,6.613769923480518,2.2345,7.5788,12.5045,17.925150000000002,51.8678
Sensor_326,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_327,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_328,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_329,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_330,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_331,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_332,1567.0,0.08323586470963625,0.06334350112171859,0.0224,0.0688,0.0848,0.0956,1.0959
Sensor_333,1567.0,2.591113465220166,5.632705948734407,0.5373,1.5468,2.0627000000000004,2.7893,174.8944
Sensor_334,1567.0,6.214963050414805,3.396951792501844,2.8372,5.4566,5.9801,6.5445,90.5159
Sensor_335,1567.0,0.16821467772814294,0.1725678320042999,0.0282,0.0897,0.1294,0.21015,3.4125
Sensor_336,1567.0,3.423427632418634,5.77074797830751,0.7899,2.0365,2.5135,3.3555,172.7119
Sensor_337,1567.0,9.733425430759413,7.539353792471113,5.2151,8.29215,9.07355,10.0347,214.8628
Sensor_338,1567.0,2.3262619336311423,1.695730142754969,0.0,1.5444,2.05445,2.77995,38.8995
Sensor_339,1567.0,3.035450319081046,5.632481011506452,0.0,1.9028,2.5608500000000003,3.3979,196.688
Sensor_340,1567.0,9.329513848117422,6.063060082763186,2.2001,7.5934,9.4742,10.43825,197.4988
Sensor_341,1567.0,14.61749980855137,261.2381185859053,0.0131,0.03475,0.0464,0.0668,5043.8789
Sensor_342,1567.0,2.730735162731334,3.6609342108331973,0.5741,1.91425,2.3773,2.9844,97.7089
Sensor_343,1567.0,0.00028538608806636886,0.01129710841690387,0.0,0.0,0.0,0.0,0.4472
Sensor_344,1567.0,6.197769623484365,5.361537586646483,1.2565,5.0077,6.0056,6.88105,156.336
Sensor_345,1567.0,23.217136885768983,8.878164071023367,2.056,17.941049999999997,23.2147,28.852649999999997,59.3241
Sensor_348,1567.0,0.008879834077855775,0.35151134724662864,0.0,0.0,0.0,0.0,13.9147
Sensor_349,1567.0,0.024673452456924063,0.011774071986820666,0.0103,0.0182,0.0226,0.0273,0.22
Sensor_350,1567.0,0.02523305679642629,0.0105227676184157,0.001,0.0197,0.024,0.0285,0.1339
Sensor_351,1567.0,0.02313465220165922,0.014225738199527172,0.0029,0.0146,0.0188,0.0281,0.2914
Sensor_352,1567.0,0.027549266113592853,0.02437558496080392,0.002,0.0166,0.0253,0.0336,0.6188
Sensor_353,1567.0,0.023334971282705806,0.013057005468694538,0.0056,0.0161,0.022,0.0268,0.1429
Sensor_354,1567.0,0.0403576260370134,0.015381582142323932,0.0026,0.0305,0.0421,0.0501,0.1535
Sensor_355,1567.0,0.04195590299936184,0.012970396662768766,0.004,0.0353,0.0442,0.0499,0.1344
Sensor_356,1567.0,0.0344643267389917,0.022144114299867894,0.0038,0.0214,0.0294,0.0419,0.2789
Sensor_357,1567.0,1.2986009572431398,0.3867955974176978,0.3796,1.0256500000000002,1.2553,1.53325,2.8348
Sensor_358,1567.0,0.000998085513720485,0.0004990759382818217,0.0003,0.0007,0.0009,0.0011,0.0052
Sensor_360,1567.0,0.019839948947032546,0.007136357506797496,0.0076,0.0138,0.0196,0.025,0.0888
Sensor_361,1567.0,0.0029448627951499684,0.020002568739022623,0.0001,0.0004,0.0007,0.0018,0.409
Sensor_362,1567.0,39.93640625398851,17.056304026488185,10.7204,32.1687,39.6961,47.0792,547.1722
Sensor_363,1567.0,0.0181914486279515,0.02131429145100777,0.0028,0.0095,0.0125,0.0183,0.4163
Sensor_364,1567.0,332.5551558710913,136.58668013695976,60.9882,230.0731,309.83165,409.11654999999996,1072.2031
Sensor_365,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_366,1567.0,0.005197766432673899,0.0026543997287275163,0.0017,0.0038,0.0046,0.0058,0.0368
Sensor_367,1567.0,0.004813337587747288,0.002380998004424376,0.002,0.00355,0.0043,0.0054,0.0392
Sensor_368,1567.0,0.0037710912571793237,0.0026941377675080147,0.0,0.0026,0.0032,0.0042,0.0357
Sensor_369,1567.0,0.003170197830248883,0.00210276808361177,0.0,0.0022,0.0028,0.0036,0.0334
Sensor_370,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_371,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_372,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_373,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_374,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_375,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_376,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_377,1567.0,0.001600829610721123,0.0005340087446883353,0.0004,0.0013,0.0016,0.0019,0.0082
Sensor_378,1567.0,0.0015706445437141032,0.00046624888867243653,0.0004,0.0013,0.0015,0.0018,0.0077
Sensor_379,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_380,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_381,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_382,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_386,1567.0,0.009315762603701339,0.010837970144257726,0.0,0.0065,0.0068,0.00715,0.2073
Sensor_387,1567.0,0.008280791320995533,0.015488133549750028,0.0008,0.0048,0.0068,0.0093,0.3068
Sensor_388,1567.0,0.00033924696873005746,0.004989334493882032,0.0,0.0,0.0,0.0,0.1309
Sensor_389,1567.0,35.1550911295469,17.22700321975733,6.3101,24.38655,32.5307,42.65245,348.8293
Sensor_390,1567.0,0.0013383535417996171,0.011816004389790583,0.0001,0.0002,0.0003,0.0004,0.3127
Sensor_391,1567.0,1.4318675175494575,20.326415127103292,0.3046,0.67515,0.8773,1.1482,805.3936
Sensor_392,1567.0,0.01094441608168475,0.006686523523711786,0.0031,0.00835,0.0102,0.0124,0.1375
Sensor_393,1567.0,0.004532801531589024,0.0029555534671379773,0.0005,0.0015,0.0049,0.0069,0.0229
Sensor_394,1567.0,0.13398953414167197,0.03840849260500814,0.0342,0.1044,0.1339,0.1604,0.2994
Sensor_395,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_396,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_397,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_398,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_399,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_400,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_401,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_402,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_403,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_404,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_405,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_406,1567.0,0.024205934907466496,0.010700854419920027,0.0062,0.014100000000000001,0.0239,0.0323,0.0514
Sensor_407,1567.0,6.726477026164646,2.822937931267458,2.0545,4.5598,5.9201,8.563,14.7277
Sensor_408,1567.0,1.2320366305041481,0.36377878152596005,0.424,0.9665,1.2397,1.4167,3.3128
Sensor_409,1567.0,5.339596585832802,2.5741068748476774,2.7378,4.1278,4.92245,5.7871,44.31
Sensor_410,1567.0,4.5800828972559025,1.7734449255755265,1.2163,3.019,4.4897,5.92995,9.5765
Sensor_411,1567.0,4.92846589023612,2.1182683798812083,0.7342,3.26945,4.732749999999999,6.4538,13.8071
Sensor_412,1567.0,2.6154789406509256,0.5490408483391571,0.9609,2.3253,2.5481,2.8484499999999997,6.215
Sensor_413,1567.0,30.86883911933631,18.336590107997335,0.0,18.4703,26.1569,38.0269,128.2816
Sensor_414,1567.0,25.56482354818124,47.0992197299301,4.0416,11.47455,20.2551,29.3073,899.119
Sensor_415,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_416,1567.0,6.626559604339502,3.9408695568744045,1.534,4.9288,6.1766,7.5453,116.8615
Sensor_417,1567.0,3.4033701340140396,1.0325337867191784,0.0,2.66785,3.234,4.0107,9.69
Sensor_418,1567.0,8.189890427568603,4.0520248143098945,2.1531,5.76715,7.3956,9.16785,39.0376
Sensor_419,1567.0,320.236157306956,287.52142958048114,0.0,0.0,302.1776,523.62445,999.316
Sensor_420,1567.0,309.01456955966813,325.24313194282405,0.0,0.0,272.4487,582.8031000000001,998.6813
Sensor_421,1567.0,1.8210365028717292,3.0557455794084194,0.4411,1.03095,1.6451,2.2146,111.4956
Sensor_422,1567.0,4.1742281429483095,6.909443781247896,0.7217,3.18485,3.9431,4.7832,273.0952
Sensor_423,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_424,1567.0,77.64559907466496,32.5674602534876,23.02,56.0082,69.90545,92.83275,424.2152
Sensor_425,1567.0,3.314227249521378,6.319367008789674,0.4866,1.9654500000000001,2.6671,3.4692,103.1809
Sensor_426,1567.0,6.792422399489471,23.235597284581864,1.4666,3.76715,4.7644,6.87385,898.6085
Sensor_427,1567.0,1.2336689215060623,0.9946752883514345,0.3632,0.7442,1.1353,1.53885,24.9904
Sensor_428,1567.0,4.0582767389917045,3.039233476760898,0.6637,3.11395,3.94145,4.76795,113.223
Sensor_429,1567.0,4.209983918315252,10.599578543097183,1.1198,1.9365,2.5341,3.609,118.7533
Sensor_430,1567.0,4.171843650287173,6.435390493557365,0.7837,2.5713999999999997,3.4538,4.7558,186.6164
Sensor_431,1567.0,18.41226247606892,36.037997452355015,0.0,7.0062,11.1056,17.402050000000003,400.0
Sensor_432,1567.0,22.350675941289087,36.372785563278825,0.0,11.06905,16.381,21.739649999999997,400.0
Sensor_433,1567.0,99.31479495851947,126.1167758245423,0.0,31.03385,57.9693,120.1369,994.2857
Sensor_434,1567.0,205.44986764518188,225.64301427782164,0.0,10.047450000000001,151.1156,304.54179999999997,995.7447
Sensor_435,1567.0,14.728155775366941,34.08745122493381,0.0,7.55115,10.1977,12.7528,400.0
Sensor_436,1567.0,9.364514231014676,34.348265592981896,0.0,3.495,4.5511,5.822150000000001,400.0
Sensor_437,1567.0,7.5072051052967455,34.53614574560761,0.0,1.9517,2.7643,3.82125,400.0
Sensor_438,1567.0,4.016484428844926,1.6102664704163612,1.1568,3.0717,3.7809,4.67825,32.274
Sensor_439,1567.0,54.69389151244417,34.08685293197965,0.0,36.3437,49.0909,66.6667,851.6129
Sensor_440,1567.0,70.63729731971922,38.35211478386835,14.1206,48.177350000000004,65.4378,84.9445,657.7621
Sensor_441,1567.0,11.527330376515634,6.1655622304773585,1.0973,5.41835,12.0859,15.79585,33.058
Sensor_442,1567.0,0.802084492661136,0.18415393814159875,0.3512,0.6796,0.8076,0.9276,1.2771
Sensor_443,1567.0,1.3452071793235483,0.6589872075687765,0.0974,0.9088,1.2645499999999998,1.57755,5.1317
Sensor_444,1567.0,0.6339471601786855,0.14350640941552098,0.2169,0.5505,0.6435,0.73325,1.0851
Sensor_445,1567.0,0.8950476707083598,0.15547216406434108,0.3336,0.8048,0.9027,0.9888,1.3511
Sensor_446,1567.0,0.6470924696873005,0.1412071071893356,0.3086,0.5558,0.6511,0.7484,1.1087
Sensor_447,1567.0,1.1749960433950224,0.17610218224727803,0.6968,1.0468,1.1638,1.2723,1.7639
Sensor_448,1567.0,0.2818939374601149,0.08643317128625369,0.0846,0.2261,0.2797,0.33865,0.5085
Sensor_449,1567.0,0.33221837906828333,0.23620875485233536,0.0399,0.1877,0.2512,0.3511,1.4754
Sensor_450,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_451,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_452,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_453,1567.0,5.346767485641353,0.9189048182677528,2.6709,4.7654,5.27145,5.9129000000000005,13.9776
Sensor_454,1567.0,5.460822016592215,2.2500934224354716,0.9037,3.7487500000000002,5.2271,6.89875,34.4902
Sensor_455,1567.0,7.8834487555839186,3.0587053048742403,2.3294,5.8081499999999995,7.4249,9.57675,42.0703
Sensor_456,1567.0,3.636689534141672,0.9380750914005942,0.6948,2.89975,3.7245,4.34175,10.184
Sensor_457,1567.0,12.325063305679642,8.12331831946142,3.0489,8.817150000000002,11.3509,14.3874,232.1258
Sensor_458,1567.0,5.263365571155075,4.5363030268619235,1.4428,3.82865,4.79335,6.0893999999999995,164.1093
Sensor_459,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_460,1567.0,2.8383750159540524,1.3451466026001877,0.991,2.29135,2.83035,3.30895,47.7772
Sensor_461,1567.0,29.195480248883218,13.331150172799525,7.9534,20.2241,26.16785,35.2684,149.3851
Sensor_462,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_463,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_464,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_465,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_466,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_467,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_468,1567.0,6.250540970006381,8.66269329051884,1.7163,4.6975,5.645,6.3869,109.0074
Sensor_469,1567.0,223.84322552648374,230.3032469691952,0.0,38.88265,150.3401,334.674,999.877
Sensor_470,1567.0,5.661565603063177,3.1456630553104916,2.6009,4.8485,5.4724,6.0032,77.8007
Sensor_471,1567.0,5.3627486279515,4.974465886452076,0.8325,2.824,4.0611,6.99115,87.1347
Sensor_472,1567.0,9.630209189534142,10.155552975707717,2.4026,5.8216,7.396,9.707899999999999,212.6557
Sensor_473,1567.0,137.89004400127632,47.59132341093633,11.4997,105.62215,138.25515,168.27024999999998,492.7718
Sensor_474,1567.0,39.4037068602425,22.40952059170082,0.0,24.93335,34.24675,47.69015,358.9504
Sensor_475,1567.0,37.6155315571155,24.76946109485816,0.0,23.18545,32.820049999999995,45.16035,415.4355
Sensor_476,1567.0,4.262625526483727,2.606167062916978,1.1011,3.4968500000000002,4.2762,4.7410499999999995,79.1162
Sensor_477,1567.0,20.116232418634333,14.913155301579382,0.0,11.58535,15.9738,23.6824,274.8871
Sensor_478,1567.0,6.254032291001914,10.165689523306154,1.6872,4.1114999999999995,5.2422,6.69975,289.8264
Sensor_479,1567.0,0.1276324186343331,5.052374068382749,0.0,0.0,0.0,0.0,200.0
Sensor_480,1567.0,3.2830155711550733,2.633555750413581,0.6459,2.6299,3.1845,3.62455,63.3336
Sensor_481,1567.0,75.51858927887683,35.68532919107788,8.8406,52.971050000000005,70.4345,92.91165000000001,221.9747
Sensor_482,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_483,1567.0,318.0370835992342,278.8664422346485,0.0,0.0,293.5185,512.39075,999.4135
Sensor_484,1567.0,205.6720959795788,191.51453271536244,0.0,82.41015,148.3175,260.079,989.4737
Sensor_485,1567.0,214.11707645181878,211.69594581715748,0.0,77.0118,138.7755,288.91845,996.8586
Sensor_486,1567.0,199.76150510529675,217.2778241593424,0.0,51.1885,112.9534,283.289,994.0
Sensor_487,1567.0,301.70088851308236,285.22668871337095,0.0,0.0,249.927,497.3845,999.4911
Sensor_488,1567.0,237.50745386088062,262.2738456472785,0.0,57.316900000000004,112.2755,391.27750000000003,995.7447
Sensor_489,1567.0,352.5538797064454,250.10542842353098,0.0,145.15685000000002,348.5294,507.49705,997.5186
Sensor_490,1567.0,271.3628278876835,226.38499582607045,0.0,113.80665,219.4872,372.3419,994.0035
Sensor_491,1567.0,51.35226052967453,18.042986887832186,13.7225,38.393699999999995,48.55745,61.48995,142.8436
Sensor_492,1567.0,2.4412037651563496,1.2196978571245405,0.5558,1.7471,2.2508,2.83,12.7698
Sensor_494,1567.0,2.5300463943841733,0.9739482901380272,0.833,1.6637499999999998,2.5291,3.1991,9.4024
Sensor_495,1567.0,0.9564419910657307,6.615200266560582,0.0342,0.139,0.2325,0.563,127.5728
Sensor_496,1567.0,6.807825717932355,3.2600194416023887,1.772,5.2746,6.6079,7.8972,107.6926
Sensor_497,1567.0,29.611163433312058,24.25715811319234,4.8135,16.48655,22.0391,31.9615,219.6436
Sensor_498,1567.0,11.791267038927888,4.877968755685747,1.9496,8.2725,10.90655,14.337299999999999,40.2818
Sensor_499,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_500,1567.0,262.8599410976388,324.6999745180171,0.0,0.0,0.0,536.1226,1000.0
Sensor_501,1567.0,240.67380650925338,322.9117974715526,0.0,0.0,0.0,505.22575,999.2337
Sensor_502,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_503,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_504,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_505,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_506,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_507,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_508,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_509,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_510,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_511,1567.0,55.75230561582642,37.66896351366366,0.0,35.3244,46.9861,64.22845000000001,451.4851
Sensor_512,1567.0,275.6272174856414,329.60150526794484,0.0,0.0,0.0,554.0107,1000.0
Sensor_513,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_514,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_515,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_516,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_520,1567.0,9.038411008296107,12.022315643695945,0.0,5.43005,5.83295,6.4689,184.3488
Sensor_521,1567.0,2.6959992980216976,5.702366390511978,0.3121,1.5521500000000001,2.221,2.9036999999999997,111.7365
Sensor_522,1567.0,11.610079706445436,103.12299573442098,0.0,0.0,0.0,0.0,1000.0
Sensor_523,1567.0,14.728865922144225,7.104434900656278,2.6811,10.1828,13.7426,17.808950000000003,137.9838
Sensor_524,1567.0,0.4538964262922782,4.147580633448595,0.0258,0.07305,0.1,0.13319999999999999,111.333
Sensor_525,1567.0,5.687781620931717,20.663414187041248,1.3104,3.76965,4.8771,6.4506499999999996,818.0005
Sensor_526,1567.0,5.553869751116784,3.890564919162907,1.54,4.117100000000001,5.1342,6.30185,80.0406
Sensor_527,1567.0,1.4434574984045947,0.9584275329713078,0.1705,0.4842,1.5501,2.2116499999999997,8.2037
Sensor_528,1567.0,6.395717038927887,1.8886975959742711,2.17,4.89545,6.4108,7.594250000000001,14.4479
Sensor_529,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_530,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_531,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_532,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_533,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_534,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_535,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_536,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_537,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_538,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_539,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sensor_540,1567.0,3.034339885130823,1.2497095120186419,0.8516,1.8899,3.0548,3.9418,6.5803
Sensor_541,1567.0,1.9420248883216336,0.7301425387570077,0.6144,1.3906,1.7855,2.4545,4.0825
Sensor_542,1567.0,9.61085041480536,2.8889885876044232,3.2761,7.5042,9.4593,11.200849999999999,25.7792
Sensor_543,1567.0,0.11120638162093172,0.0027356144326749856,0.1053,0.1096,0.1096,0.1134,0.1184
Sensor_544,1567.0,0.008470006381620931,0.0015327523261916243,0.0051,0.0078,0.0078,0.009,0.024
Sensor_545,1567.0,0.0025093171665603064,0.0002953491876341558,0.0016,0.0024,0.0026,0.0026,0.0047
Sensor_546,1567.0,7.6107708359923425,1.314822973117211,4.4294,7.116,7.116,8.00895,21.0443
Sensor_547,1567.0,1.018304275686024,0.3585078322880089,0.4444,0.8141,0.9111,1.2165,3.9786
Sensor_548,1567.0,403.4760472239949,4.627143247321132,372.822,400.814,403.122,406.76300000000003,421.702
Sensor_549,1567.0,75.41508104658584,3.1527338073839273,71.038,73.254,74.084,76.96000000000001,83.72
Sensor_550,1567.0,0.6313568602425016,0.619061272117594,0.0446,0.28959999999999997,0.471,0.7734,7.0656
Sensor_551,1567.0,16.90159540523293,4.542839819060263,6.11,14.82,16.34,18.405,131.68
Sensor_552,1567.0,1.2173197192086789,1.2433632095114944,0.12,0.91,1.15,1.33,39.33
Sensor_553,1567.0,0.2636153158902361,0.2539576531613999,0.0187,0.1167,0.1979,0.32175,2.7182
Sensor_554,1567.0,7.658083407785578,2.00500257895781,2.786,6.7381,7.4279,8.31665,56.9303
Sensor_555,1567.0,0.49954964901084875,0.5469615904393149,0.052,0.375,0.4789,0.53355,17.4781
Sensor_556,1567.0,57.19819151244416,32.17577467291916,4.8269,34.1471,54.4417,69.63065,303.55
Sensor_557,1567.0,4.1920486279514995,1.1702586193181639,1.4967,3.6541,4.0671,4.56495,35.3198
Sensor_558,1567.0,1.6075944479897895,1.7084709842200867,0.1646,1.2242000000000002,1.5298,1.8156,54.2917
Sensor_559,1567.0,0.9949947032546267,0.08383465202392465,0.8919,0.9552,0.9727,1.0008,1.5121
Sensor_560,1567.0,0.3256859604339502,0.2013294784892846,0.0699,0.14995,0.2909,0.4436,1.0737
Sensor_561,1567.0,0.0724349712827058,0.05156244006814864,0.0177,0.0362,0.0592,0.089,0.4457
Sensor_562,1567.0,32.28332619655392,19.02011512689994,7.2369,15.7669,29.73115,44.1134,101.1146
Sensor_563,1567.0,262.99838289725585,6.958289337886543,242.286,262.101,264.272,264.733,311.404
Sensor_564,1567.0,0.6746509891512443,0.11116930088145675,0.3049,0.5671,0.651,0.7382500000000001,1.2988
Sensor_565,1567.0,6.22111678366305,2.4422028226251307,0.97,4.98,5.16,7.31,32.58
Sensor_566,1567.0,0.1410694639438417,0.0743731412030394,0.0224,0.0877,0.1195499999999999,0.16685,0.6892
Sensor_567,1567.0,2.530656126356094,0.9545541732749296,0.4122,2.0902,2.15045,2.9091500000000003,14.0141
